date,line,tile_id,lon,lat,height,nature_id
20251031,139116,0656_6839,2.41500000,48.64750000,96.14,17
20251031,154132,0648_6870,2.29444444,48.92111111,68.69,38
20251031,133186,0649_6864,2.30944444,48.87333333,63.99,38
20251031,114189,0653_6861,2.36972222,48.84722222,62.63,38
20251031,52262,0644_6857,2.24194444,48.80750000,105.57,38
20251031,82310,0654_6860,2.38361111,48.83750000,40.39,17
20251031,145485,0651_6857,2.34500000,48.80833333,96.01,17
20251031,79015,0643_6866,2.22750000,48.88361111,99.15,38
20251031,141426,0649_6872,2.30861111,48.93944444,60.78,38
20251031,178843,0664_6865,2.51611111,48.87750000,80.27,38
20251031,109689,0650_6865,2.32194444,48.87750000,74.55,17
20251031,98289,0659_6867,2.44194444,48.90027778,73.61,38
20251031,119915,0653_6865,2.37000000,48.87555556,87.00,38
20251031,144633,0653_6858,2.36361111,48.81555556,90.15,38
20251031,8378,0654_6844,2.38111111,48.68777778,51.05,17
20251031,62285,0645_6866,2.26055556,48.88416667,67.05,17
20251031,86692,0684_6864,2.78277778,48.87027778,136.77,17
20251031,193233,0658_6872,2.43583333,48.94527778,67.39,38
20251031,171063,0651_6867,2.33472222,48.89444444,80.78,38
20251031,92964,0667_6864,2.55722222,48.86722222,63.06,17
20251031,147058,0642_6864,2.21722222,48.86833333,112.19,38
20251031,175634,0647_6863,2.28138889,48.85611111,84.81,38
20251031,85580,0646_6853,2.27138889,48.76694444,150.89,17
20251031,141963,0651_6868,2.34444444,48.90472222,65.84,38
20251031,141161,0652_6867,2.35888889,48.89305556,90.37,38
20251031,99325,0629_6885,2.03194444,49.05472222,118.77,17
20251031,120476,0653_6866,2.36916667,48.88472222,87.34,17
20251031,75337,0643_6899,2.22222222,49.18805556,59.77,38
20251031,37741,0665_6852,2.52944444,48.76611111,127.13,38
20251031,58237,0654_6864,2.37500000,48.86638889,68.20,17
20251031,169038,0650_6865,2.33166667,48.87861111,64.80,17
20251031,191121,0664_6845,2.52250000,48.70055556,91.19,38
20251031,88442,0656_6861,2.40888889,48.84305556,87.93,38
20251031,173892,0650_6865,2.32694444,48.88166667,86.66,38
20251031,191773,0636_6862,2.13638889,48.85388889,95.53,17
20251031,186652,0649_6865,2.31694444,48.87500000,63.86,38
20251031,165395,0669_6879,2.58500000,49.00555556,120.68,17
20251031,135148,0644_6870,2.24111111,48.92333333,60.99,38
20251031,151528,0644_6866,2.24555556,48.89000000,74.75,38
20251031,174558,0649_6865,2.31500000,48.88138889,78.34,38
20251031,160662,0674_6876,2.64638889,48.97444444,83.01,38
20251031,173258,0659_6870,2.45250000,48.92166667,67.93,38
20251031,168301,0656_6860,2.40861111,48.83583333,75.90,38
20251031,166717,0651_6863,2.34416667,48.86166667,56.93,17
20251031,42277,0654_6844,2.37583333,48.69194444,68.87,20
20251031,155196,0630_6878,2.05250000,48.99055556,99.65,38
20251031,68474,0658_6856,2.44055556,48.79777778,82.87,38
20251031,157786,0646_6863,2.27694444,48.85888889,81.01,38
20251031,128327,0655_6865,2.38916667,48.87944444,128.29,38
20251031,182001,0650_6859,2.32416667,48.82750000,96.11,17
20251031,58324,0662_6862,2.48250000,48.85361111,78.07,17
20251031,54562,0663_6861,2.49611111,48.84555556,79.89,38
20251031,121309,0661_6845,2.47277778,48.69777778,101.13,17
20251031,159271,0653_6869,2.36805556,48.91222222,75.11,38
20251031,181400,0652_6863,2.35111111,48.85722222,61.29,38
20251031,150622,0650_6868,2.32750000,48.90138889,76.31,38
20251031,130266,0648_6865,2.29694444,48.87694444,79.94,17
20251031,21084,0647_6854,2.27944444,48.78055556,139.53,38
20251031,38178,0650_6859,2.32611111,48.82361111,108.61,38
20251031,35833,0644_6867,2.23694444,48.89611111,94.63,38
20251031,146838,0653_6867,2.36055556,48.89611111,95.09,38
20251031,76503,0662_6864,2.48833333,48.87194444,112.79,38
20251031,6624,0680_6839,2.73861111,48.64361111,80.88,17
20251031,132330,0653_6875,2.36277778,48.96833333,81.75,38
20251031,46397,0655_6868,2.38944444,48.90750000,68.25,38
20251031,65588,0649_6860,2.30611111,48.83472222,95.26,38
20251031,54032,0659_6837,2.45027778,48.62944444,102.83,38
20251031,54944,0645_6871,2.25805556,48.93388889,47.66,38
20251031,99747,0649_6862,2.31638889,48.85138889,61.16,38
20251031,155613,0648_6863,2.29388889,48.86277778,63.75,38
20251031,180241,0632_6875,2.07333333,48.96972222,43.67,17
20251031,182183,0631_6886,2.06694444,49.06277778,52.66,38
20251031,174165,0643_6849,2.23694444,48.73027778,110.18,17
20251031,79679,0637_6856,2.14361111,48.79611111,141.05,38
20251031,99852,0652_6851,2.34722222,48.74861111,81.94,17
20251031,101452,0653_6859,2.36305556,48.82222222,82.98,17
20251031,165193,0662_6844,2.49611111,48.68888889,103.10,38
20251031,179946,0657_6857,2.41583333,48.81027778,49.97,38
20251031,133239,0662_6873,2.49250000,48.95388889,76.14,38
20251031,86740,0652_6860,2.35555556,48.83250000,82.50,38
20251031,8960,0644_6886,2.23888889,49.06583333,128.72,17
20251031,130178,0646_6867,2.27166667,48.89388889,50.68,17
20251031,62343,0664_6878,2.51694444,48.99805556,118.46,17
20251031,110567,0631_6852,2.06416667,48.76416667,184.71,38
20251031,171804,0651_6862,2.34083333,48.85333333,55.55,17
20251031,81196,0662_6867,2.48888889,48.89750000,91.25,38
20251031,82926,0653_6850,2.36750000,48.74500000,123.11,17
20251031,9657,0655_6861,2.39916667,48.84472222,89.31,38
20251031,39166,0666_6858,2.53777778,48.81527778,96.72,17
20251031,48634,0668_6867,2.56972222,48.89750000,115.33,38
20251031,140106,0654_6876,2.38500000,48.98111111,91.75,38
20251031,79298,0652_6857,2.35472222,48.80722222,124.89,38
20251031,173514,0648_6868,2.30138889,48.90527778,56.01,38
20251031,166349,0649_6863,2.31500000,48.85944444,56.23,17
20251031,103099,0651_6868,2.33388889,48.91000000,64.38,38
20251031,91591,0641_6852,2.20833333,48.76083333,196.68,17
20251031,193219,0666_6862,2.54388889,48.84833333,90.17,38
20251031,66956,0646_6869,2.27055556,48.91111111,67.96,17
20251031,26799,0653_6862,2.36333333,48.85472222,58.66,17
20251031,135277,0662_6859,2.48805556,48.82138889,63.63,38
