date,line,tile_id,lon,lat,height,nature_id
20251031,77936,0662_6869,2.49444444,48.91166667,70.46,17
20251031,120183,0639_6859,2.16944444,48.81944444,150.15,38
20251031,81413,0651_6860,2.34583333,48.83416667,73.97,38
20251031,155376,0650_6861,2.32472222,48.84388889,72.71,17
20251031,179761,0650_6865,2.32138889,48.87916667,77.38,38
20251031,51895,0655_6866,2.38638889,48.88583333,87.02,38
20251031,54865,0652_6866,2.35194444,48.88944444,95.54,38
20251031,52248,0648_6868,2.30083333,48.90638889,58.50,17
20251031,74681,0652_6863,2.35638889,48.86333333,64.50,38
20251031,97859,0652_6851,2.35361111,48.74916667,95.62,38
20251031,141746,0654_6867,2.37333333,48.89583333,80.28,17
20251031,59829,0658_6845,2.43472222,48.69750000,70.30,38
20251031,73821,0656_6866,2.41055556,48.89111111,95.61,38
20251031,102273,0644_6866,2.24583333,48.88861111,73.31,38
20251031,180452,0651_6860,2.34111111,48.83055556,90.10,38
20251031,92036,0647_6866,2.28638889,48.88666667,66.04,38
20251031,79016,0646_6854,2.27583333,48.78083333,140.91,38
20251031,101201,0655_6863,2.40000000,48.85944444,98.66,38
20251031,8144,0646_6859,2.26694444,48.82777778,72.73,38
20251031,151199,0650_6869,2.32527778,48.91388889,67.82,38
20251031,7072,0659_6849,2.45555556,48.73138889,94.73,17
20251031,78560,0644_6866,2.24694444,48.89138889,61.41,17
20251031,159558,0660_6849,2.46138889,48.73222222,102.75,17
20251031,55409,0655_6858,2.39638889,48.81250000,49.97,38
20251031,138302,0661_6850,2.47750000,48.74750000,85.25,17
20251031,86238,0648_6865,2.29638889,48.87694444,80.81,38
20251031,163549,0659_6847,2.44388889,48.71888889,50.81,38
20251031,125816,0646_6856,2.27777778,48.79972222,143.43,38
20251031,90529,0644_6865,2.24388889,48.88055556,82.93,17
20251031,95950,0652_6865,2.34972222,48.87611111,69.30,38
20251031,77840,0653_6864,2.36166667,48.87222222,64.41,38
20251031,91896,0644_6866,2.24138889,48.88972222,216.54,38
20251031,129465,0654_6846,2.38527778,48.70833333,105.63,38
20251031,151882,0650_6847,2.32916667,48.72055556,94.96,17
20251031,70081,0660_6861,2.46638889,48.84333333,89.27,38
20251031,187640,0664_6873,2.51888889,48.94722222,81.87,38
20251031,155704,0653_6848,2.36138889,48.72611111,102.92,17
20251031,48992,0671_6865,2.61750000,48.88250000,66.85,38
20251031,152178,0653_6872,2.36555556,48.94111111,63.12,38
20251031,79631,0650_6866,2.32305556,48.88861111,80.87,38
20251031,107837,0637_6848,2.15111111,48.72361111,176.62,17
20251031,83852,0642_6859,2.21277778,48.82305556,97.02,38
20251031,172018,0655_6861,2.39138889,48.84083333,79.75,38
20251031,9906,0659_6858,2.45194444,48.81388889,51.95,38
20251031,163548,0650_6856,2.33166667,48.79861111,67.55,38
20251031,166112,0651_6864,2.34500000,48.87361111,60.61,38
20251031,170350,0647_6871,2.28750000,48.93222222,62.28,38
20251031,119533,0655_6868,2.38722222,48.90805556,71.50,38
20251031,152356,0651_6866,2.33972222,48.88444444,106.29,17
20251031,61187,0654_6876,2.37694444,48.97500000,68.78,17
20251031,168552,0654_6872,2.37583333,48.93805556,68.47,38
20251031,160003,0663_6870,2.50361111,48.92250000,76.36,38
20251031,188356,0650_6863,2.33166667,48.86416667,64.51,17
20251031,176572,0647_6861,2.28277778,48.83888889,74.80,17
20251031,99741,0652_6864,2.34638889,48.86916667,67.45,38
20251031,79371,0648_6876,2.29222222,48.97805556,67.69,17
20251031,23737,0620_6876,1.91583333,48.97666667,73.88,38
20251031,112615,0648_6860,2.29888889,48.83500000,79.74,17
20251031,113605,0653_6863,2.36583333,48.85694444,55.12,38
20251031,127323,0657_6835,2.42944444,48.60583333,92.28,17
20251031,102020,0650_6862,2.32027778,48.85500000,60.03,38
20251031,185271,0636_6857,2.13416667,48.80305556,163.11,38
20251031,37179,0653_6848,2.36638889,48.72361111,96.76,17
20251031,70330,0648_6863,2.29972222,48.85916667,70.81,38
20251031,89449,0654_6859,2.37527778,48.82166667,94.15,38
20251031,120606,0659_6864,2.45000000,48.87277778,124.40,17
20251031,79527,0648_6864,2.29750000,48.87361111,81.05,38
20251031,73329,0649_6863,2.31611111,48.86027778,65.28,38
20251031,37470,0653_6857,2.36361111,48.80388889,105.54,17
20251031,185881,0654_6859,2.37638889,48.82805556,70.43,17
20251031,157964,0655_6873,2.39000000,48.95000000,55.90,38
20251031,131581,0646_6852,2.27888889,48.76194444,137.00,38
20251031,172978,0652_6839,2.35500000,48.64638889,94.70,38
20251031,75451,0652_6865,2.35888889,48.88222222,87.71,17
20251031,106445,0651_6868,2.33805556,48.90500000,62.89,38
20251031,183234,0654_6846,2.38750000,48.70888889,104.94,38
20251031,167014,0656_6852,2.40916667,48.76583333,95.19,38
20251031,48157,0678_6865,2.71083333,48.88361111,95.94,38
20251031,175560,0669_6879,2.58444444,49.00250000,119.04,17
20251031,164708,0652_6864,2.35916667,48.86722222,56.90,17
20251031,182096,0660_6850,2.46666667,48.74083333,101.95,38
20251031,87903,0647_6860,2.28166667,48.83166667,34.37,17
20251031,187055,0649_6864,2.31305556,48.87027778,48.03,38
20251031,97001,0656_6880,2.40222222,49.00944444,129.22,38
20251031,61995,0643_6858,2.22861111,48.81166667,185.16,19
20251031,23976,0662_6900,2.47916667,49.19361111,78.89,19
20251031,25993,0629_6856,2.04388889,48.79194444,196.87,38
20251031,57291,0648_6864,2.29694444,48.86833333,85.38,17
20251031,146457,0653_6865,2.36416667,48.88138889,80.76,38
20251031,146862,0640_6858,2.19333333,48.81416667,114.30,38
20251031,161185,0667_6858,2.55777778,48.81416667,115.68,38
20251031,82662,0645_6860,2.26277778,48.83138889,43.42,17
20251031,78066,0664_6853,2.51888889,48.77416667,93.91,38
20251031,137576,0646_6878,2.26444444,48.99527778,81.96,38
20251031,54952,0649_6862,2.31444444,48.84777778,66.41,38
20251031,109733,0636_6872,2.13472222,48.93694444,56.81,38
20251031,73334,0648_6863,2.30111111,48.85944444,65.41,38
20251031,89081,0644_6848,2.24083333,48.72611111,121.45,38
20251031,59881,0635_6853,2.11944444,48.76666667,179.29,17
20251031,85299,0651_6868,2.33694444,48.90305556,60.51,17
