date,line,tile_id,lon,lat,height,nature_id
20251031,89082,0644_6848,2.24027778,48.72694444,126.32,38
20251031,121308,0626_6854,2.00138889,48.77666667,193.13,38
20251031,110323,0661_6850,2.46972222,48.74416667,84.10,17
20251031,58283,0640_6871,2.18527778,48.92833333,63.24,38
20251031,166173,0643_6865,2.23527778,48.88000000,60.15,17
20251031,81658,0655_6865,2.38916667,48.88250000,108.30,17
20251031,160904,0649_6866,2.30861111,48.88472222,74.28,38
20251031,76938,0650_6873,2.32277778,48.95138889,77.87,38
20251031,164884,0649_6860,2.31777778,48.83111111,84.30,17
20251031,141162,0656_6859,2.40638889,48.82305556,83.77,38
20251031,71284,0651_6869,2.33166667,48.91361111,65.85,17
20251031,132977,0683_6864,2.77444444,48.87138889,134.21,17
20251031,147169,0666_6873,2.53833333,48.95555556,90.52,38
20251031,117761,0683_6862,2.78083333,48.85361111,152.25,17
20251031,137511,0633_6879,2.09055556,49.00444444,68.43,38
20251031,18286,0648_6856,2.29527778,48.79805556,136.39,38
20251031,176007,0651_6864,2.33777778,48.87250000,73.51,38
20251031,162073,0629_6855,2.03500000,48.78888889,185.99,17
20251031,91636,0649_6859,2.30750000,48.82333333,124.12,38
20251031,139442,0652_6859,2.34638889,48.82388889,75.57,38
20251031,168217,0656_6862,2.40305556,48.85250000,87.56,38
20251031,124913,0644_6867,2.23666667,48.89305556,102.89,38
20251031,88240,0644_6854,2.23805556,48.77972222,194.19,17
20251031,137740,0648_6861,2.29361111,48.84305556,57.40,17
20251031,110601,0650_6865,2.33000000,48.87611111,69.01,38
20251031,190482,0665_6865,2.52666667,48.88277778,67.09,38
20251031,142237,0643_6866,2.23222222,48.88694444,105.31,38
20251031,66089,0647_6861,2.28805556,48.84250000,72.96,38
20251031,5189,0642_6864,2.22222222,48.87083333,75.42,38
20251031,57765,0629_6854,2.03555556,48.78027778,184.49,38
20251031,5118,0652_6848,2.35833333,48.72694444,102.83,17
20251031,138739,0658_6871,2.42944444,48.93055556,78.89,38
20251031,178646,0648_6862,2.29361111,48.85138889,64.59,38
20251031,91760,0656_6860,2.40611111,48.83416667,76.99,38
20251031,79602,0651_6838,2.34472222,48.63777778,122.71,17
20251031,76674,0663_6861,2.49861111,48.84166667,70.49,38
20251031,104636,0645_6867,2.26166667,48.89916667,59.18,38
20251031,46142,0658_6870,2.42777778,48.92805556,73.90,38
20251031,133362,0647_6864,2.29055556,48.86805556,89.17,38
20251031,99462,0652_6859,2.35638889,48.82777778,91.08,38
20251031,154164,0647_6870,2.28583333,48.92611111,66.80,38
20251031,174619,0669_6879,2.58527778,49.00138889,126.29,17
20251031,141706,0658_6837,2.44194444,48.62472222,105.43,17
20251031,153877,0648_6877,2.29805556,48.98555556,64.24,38
20251031,176261,0648_6861,2.30305556,48.84527778,77.90,17
20251031,185385,0647_6866,2.29027778,48.88361111,49.03,17
20251031,154486,0663_6855,2.49972222,48.79194444,58.58,38
20251031,160300,0637_6858,2.15527778,48.81222222,188.70,38
20251031,95409,0657_6852,2.42083333,48.76388889,61.33,38
20251031,105379,0649_6868,2.30555556,48.90388889,84.84,38
20251031,161624,0650_6851,2.32555556,48.75472222,96.06,17
20251031,183985,0648_6866,2.29916667,48.88555556,74.77,17
20251031,188685,0638_6872,2.15666667,48.93666667,45.70,38
20251031,23254,0659_6877,2.44944444,48.99000000,98.94,38
20251031,72484,0653_6863,2.37138889,48.86000000,68.17,38
20251031,29868,0665_6857,2.53000000,48.80777778,112.40,17
20251031,177434,0658_6876,2.43000000,48.98111111,63.19,17
20251031,188397,0656_6861,2.40111111,48.84055556,88.15,38
20251031,170143,0644_6862,2.24972222,48.84750000,68.97,17
20251031,70128,0643_6872,2.22777778,48.93972222,58.45,38
20251031,183564,0663_6858,2.49888889,48.81250000,54.37,38
20251031,56886,0647_6860,2.28777778,48.83333333,75.52,38
20251031,184019,0652_6864,2.35027778,48.86972222,71.83,38
20251031,169037,0647_6866,2.28888889,48.88555556,63.62,17
20251031,50082,0650_6861,2.32916667,48.84638889,77.63,38
20251031,188166,0649_6854,2.31444444,48.77666667,90.33,38
20251031,124926,0652_6858,2.34777778,48.81472222,73.68,38
20251031,73575,0642_6873,2.21833333,48.95388889,105.54,38
20251031,166817,0632_6882,2.07805556,49.03055556,59.99,17
20251031,74599,0648_6866,2.29361111,48.88611111,71.19,38
20251031,130845,0663_6855,2.49638889,48.78888889,62.63,17
20251031,170690,0648_6865,2.29222222,48.87472222,83.20,38
20251031,45869,0647_6865,2.28500000,48.87944444,84.12,38
20251031,82951,0657_6878,2.41944444,48.99638889,95.48,38
20251031,175298,0648_6864,2.29222222,48.86916667,88.03,17
20251031,114523,0641_6861,2.20305556,48.83888889,101.77,38
20251031,172856,0666_6861,2.54694444,48.84694444,105.16,38
20251031,5315,0654_6853,2.38500000,48.77305556,108.44,17
20251031,6218,0640_6881,2.18666667,49.02194444,83.71,17
20251031,113734,0658_6837,2.43444444,48.63166667,111.53,17
20251031,87975,0638_6845,2.16305556,48.69583333,91.15,17
20251031,123173,0651_6870,2.34444444,48.91944444,53.14,38
20251031,159409,0636_6858,2.13166667,48.81277778,147.22,38
20251031,73086,0646_6871,2.26777778,48.92972222,57.84,38
20251031,91711,0664_6867,2.50972222,48.90138889,84.98,38
20251031,5005,0671_6844,2.61083333,48.69444444,94.14,17
20251031,193261,0650_6874,2.32083333,48.96277778,51.79,38
20251031,174870,0663_6863,2.50083333,48.86277778,70.49,38
20251031,76122,0647_6867,2.27777778,48.89250000,74.34,38
20251031,96934,0656_6845,2.41500000,48.69555556,60.82,38
20251031,133777,0653_6865,2.36277778,48.88111111,78.94,38
20251031,4546,0669_6872,2.59027778,48.94333333,70.48,17
20251031,14896,0646_6852,2.27861111,48.75805556,142.58,38
20251031,87979,0645_6848,2.25944444,48.72416667,102.05,17
20251031,164699,0649_6861,2.30972222,48.83888889,88.69,38
20251031,116766,0651_6866,2.33611111,48.89138889,98.72,38
20251031,57478,0647_6861,2.27805556,48.83916667,65.72,38
20251031,2787,0672_6873,2.62944444,48.95000000,73.50,17
20251031,149975,0648_6864,2.29805556,48.87250000,79.23,17
20251031,164688,0650_6867,2.32222222,48.89944444,76.92,38
