date,line,tile_id,lon,lat,height,nature_id
20251031,135047,0643_6867,2.22555556,48.89472222,90.17,17
20251031,34297,0655_6865,2.39194444,48.87777778,132.81,38
20251031,179766,0648_6875,2.29972222,48.96583333,70.68,38
20251031,159715,0631_6867,2.06416667,48.89333333,104.71,38
20251031,102151,0647_6859,2.28111111,48.82638889,74.26,38
20251031,133495,0655_6864,2.40000000,48.87277778,151.72,17
20251031,186383,0647_6857,2.28833333,48.80472222,117.06,38
20251031,189901,0644_6866,2.24805556,48.88944444,57.56,38
20251031,107828,0634_6879,2.11027778,48.99916667,68.92,38
20251031,83117,0653_6862,2.36055556,48.85250000,57.14,38
20251031,2644,0647_6862,2.27916667,48.84694444,99.87,38
20251031,153213,0663_6869,2.50472222,48.91444444,67.79,38
20251031,72167,0660_6856,2.45694444,48.79944444,78.61,17
20251031,146442,0649_6861,2.30583333,48.83916667,76.53,38
20251031,184350,0650_6870,2.32972222,48.92555556,57.61,17
20251031,64261,0649_6861,2.31166667,48.84250000,82.28,38
20251031,121408,0647_6859,2.27944444,48.82222222,83.80,38
20251031,159588,0639_6867,2.17000000,48.89305556,51.64,38
20251031,38592,0667_6841,2.56472222,48.66027778,105.40,38
20251031,134141,0654_6863,2.37972222,48.85694444,70.41,38
20251031,15712,0658_6856,2.43055556,48.79444444,71.31,38
20251031,48535,0648_6845,2.29472222,48.70083333,87.82,38
20251031,118900,0651_6864,2.33611111,48.86583333,62.43,38
20251031,136133,0659_6863,2.44194444,48.85972222,121.66,38
20251031,104086,0653_6851,2.36972222,48.75555556,127.45,17
20251031,141396,0654_6880,2.37916667,49.01638889,152.91,17
20251031,180332,0650_6878,2.32027778,48.99388889,135.99,17
20251031,53340,0646_6863,2.27472222,48.86027778,90.55,38
20251031,181803,0643_6853,2.22583333,48.77138889,200.60,17
20251031,138081,0664_6875,2.51722222,48.96666667,93.69,38
20251031,180626,0653_6859,2.36972222,48.82555556,84.66,38
20251031,156040,0664_6859,2.51055556,48.82611111,96.01,38
20251031,51531,0644_6867,2.24194444,48.89250000,266.56,38
20251031,134235,0667_6871,2.55500000,48.93138889,86.49,38
20251031,121494,0659_6871,2.44166667,48.93361111,66.20,17
20251031,193748,0652_6859,2.34888889,48.82305556,70.35,17
20251031,161278,0657_6858,2.41611111,48.81861111,66.02,38
20251031,6626,0671_6872,2.61722222,48.94000000,76.10,17
20251031,72654,0647_6869,2.28055556,48.91416667,55.85,38
20251031,66144,0652_6872,2.34833333,48.94555556,79.07,38
20251031,39152,0669_6871,2.57694444,48.93555556,93.25,38
20251031,7187,0629_6883,2.03111111,49.04111111,111.98,17
20251031,69280,0659_6863,2.44250000,48.85916667,110.11,38
20251031,126329,0649_6866,2.30722222,48.89111111,75.04,38
20251031,147221,0655_6862,2.39833333,48.85388889,81.14,38
20251031,178811,0679_6865,2.72000000,48.87722222,89.46,17
20251031,142961,0652_6858,2.35527778,48.81972222,75.16,38
20251031,167508,0644_6858,2.24750000,48.81583333,64.61,17
20251031,52589,0643_6855,2.22472222,48.78555556,219.42,38
20251031,112625,0673_6856,2.64277778,48.79694444,129.66,17
20251031,84309,0650_6864,2.32777778,48.87055556,69.27,38
20251031,28671,0637_6848,2.14527778,48.72500000,186.92,38
20251031,188367,0650_6838,2.32583333,48.63527778,96.34,38
20251031,190642,0684_6862,2.78305556,48.85250000,142.34,17
20251031,155578,0644_6862,2.24833333,48.84694444,67.05,17
20251031,132520,0652_6840,2.35083333,48.65500000,97.60,38
20251031,181732,0649_6865,2.30833333,48.87416667,59.59,38
20251031,172099,0629_6854,2.03527778,48.78000000,189.69,17
20251031,43258,0656_6866,2.40500000,48.88444444,93.65,38
20251031,77931,0646_6868,2.26555556,48.90777778,72.54,38
20251031,124762,0650_6857,2.32611111,48.80388889,106.60,38
20251031,9640,0660_6854,2.45611111,48.77722222,65.84,38
20251031,98374,0655_6858,2.39638889,48.81444444,55.51,38
20251031,52326,0649_6875,2.31055556,48.97250000,75.05,38
20251031,98484,0658_6864,2.43638889,48.87250000,130.37,17
20251031,46282,0670_6894,2.60138889,49.14083333,84.70,38
20251031,146090,0650_6856,2.32694444,48.80027778,96.55,17
20251031,142308,0645_6867,2.25250000,48.89361111,66.74,38
20251031,186963,0659_6856,2.45055556,48.79750000,76.26,38
20251031,43948,0647_6861,2.28694444,48.83888889,64.03,38
20251031,118585,0650_6858,2.33083333,48.81666667,107.04,38
20251031,85211,0650_6861,2.33000000,48.84305556,82.85,17
20251031,188217,0653_6866,2.36305556,48.88361111,79.03,38
20251031,105534,0646_6854,2.27805556,48.78083333,135.68,38
20251031,83611,0639_6885,2.17250000,49.05388889,80.75,17
20251031,37596,0672_6865,2.62583333,48.88250000,78.41,38
20251031,107255,0648_6862,2.30444444,48.85500000,62.10,38
20251031,162200,0644_6878,2.23500000,48.99277778,79.62,38
20251031,4542,0662_6872,2.48194444,48.94250000,54.60,17
20251031,129539,0656_6839,2.40472222,48.64750000,129.54,38
20251031,190913,0631_6872,2.05916667,48.93833333,62.30,38
20251031,152952,0646_6861,2.26750000,48.84027778,91.72,17
20251031,182191,0652_6864,2.35055556,48.87361111,60.05,38
20251031,162262,0629_6855,2.03500000,48.78805556,187.56,17
20251031,184207,0653_6855,2.37250000,48.79000000,120.80,38
20251031,147683,0646_6868,2.27333333,48.90138889,69.16,38
20251031,58574,0647_6854,2.28472222,48.78194444,109.95,38
20251031,81024,0647_6865,2.28055556,48.87416667,72.73,38
20251031,174849,0661_6878,2.47916667,48.99805556,108.44,17
