20251031,89916,644244.2329607232,6833083.704169701,112.78,False
20251031,185320,651945.7958948154,6833015.048916781,90.97,False
20251031,106170,619215.3253438035,6833408.063685611,216.94,False
20251031,99592,641175.3433571346,6833191.961180954,130.14,False
20251031,50604,644204.1551857535,6833176.734102477,109.00,False
20251031,139617,658644.4245162063,6833056.262333758,100.25,False
20251031,132951,646662.3344571246,6833184.578456947,105.88,False
20251031,136997,648198.5163860109,6833170.708566445,94.96,False
20251031,82621,667104.2323773568,6833064.083509863,95.83,False
20251031,34461,630072.5699268905,6833421.955575416,198.30,False
20251031,38763,641050.8073644751,6833300.452895288,141.37,False
20251031,169478,642218.2821945914,6833288.749617252,124.25,False
20251031,79595,647032.1414783604,6833304.7300876,100.85,False
20251031,178890,660509.4134368525,6833197.721294527,69.28,False
20251031,38248,661309.9195825795,6833193.025936871,100.32,False
20251031,177459,634190.429021582,6833466.602240007,131.95,False
20251031,48530,661251.4788759459,6833225.416483217,106.57,False
20251031,86683,630627.4121981501,6833569.732224508,171.94,False
20251031,88911,669194.4628842118,6833237.935751671,110.46,False
20251031,175377,661637.4,6833337.7,86.69,False
20251031,35408,659937.1825920949,6833386.918887124,68.52,False
20251031,102289,679108.3375274165,6833317.446576395,123.95,False
20251031,65176,658913.534564212,6833455.815518194,181.16,False
20251031,114356,663173.8815572365,6833458.190737596,131.97,False
20251031,131592,649800.4095815516,6833650.786070409,82.41,False
20251031,153478,653241.4340865338,6833653.014678958,111.67,False
20251031,168264,648387.8047497198,6833724.896451815,90.66,False
20251031,168363,661617.1382266863,6833626.493843066,81.06,False
20251031,173978,646299.0631604932,6833774.675335814,102.75,False
20251031,50550,667578.432854731,6833617.284488946,116.26,False
20251031,184453,649002.7423356314,6833781.246231414,93.35,False
20251031,137152,657256.352748117,6833714.798363066,114.98,False
20251031,133481,669053.2213365029,6833640.139651373,118.05,False
20251031,190479,669073.7021356385,6833640.0308214035,109.73,False
20251031,49146,626639.0723525403,6834050.985778318,135.39,False
20251031,84848,657358.9816096169,6833744.92735645,108.68,False
20251031,171105,669053.3854812658,6833671.01996396,111.05,False
20251031,115369,646422.7976717784,6833866.181486636,107.43,False
20251031,75385,647180.558262742,6833859.257177523,113.12,False
20251031,165290,660308.8590948201,6833786.910226296,69.67,False
20251031,95296,631964.8168643747,6834078.957980138,145.71,False
20251031,27792,644068.1950360144,6833950.091347631,116.44,False
20251031,148667,644088.6747449423,6833949.894624192,112.94,False
20251031,3538,674174.1173140148,6833769.576961018,114.74,False
20251031,97526,650294.5845440923,6833955.364822901,89.81,False
20251031,87304,660391.3515157477,6833908.796099202,69.39,False
20251031,160890,643393.5660680973,6834080.140949113,112.38,False
20251031,75273,680810.2729289043,6833898.325828777,123.04,False
20251031,42590,661027.2608635805,6834058.911867335,68.41,False
20251031,169527,666679.5722572092,6834023.816227955,111.47,False
20251031,187990,645709.1657747177,6834212.496293885,91.82,False
20251031,52534,652999.654075038,6834149.070125131,104.97,False
20251031,127323,657935.1114487748,6834111.315333566,92.28,False
20251031,98575,661908.2764297993,6834114.843519183,73.32,False
20251031,113011,648494.8331294733,6834248.9476005975,100.93,False
20251031,151908,661457.9401539277,6834148.689141804,73.70,False
20251031,90337,650420.0926919583,6834263.114011781,108.02,False
20251031,160901,650440.5712996814,6834262.939633338,108.16,False
20251031,37463,661970.1172830097,6834176.202224952,73.19,False
20251031,126396,648581.5,6834317.9,75.46,False
20251031,12124,648946.1762068733,6834337.617937193,97.60,False
20251031,172938,649519.5701226585,6834332.617391438,92.99,False
20251031,6989,650792.8,6834324.7,98.13,False
20251031,153862,656830.3835704143,6834273.811198772,106.47,False
20251031,146352,657874.7914409871,6834266.159794861,113.95,False
20251031,155130,661174.3383639829,6834246.98202016,62.15,False
20251031,131357,657915.9717543257,6834296.743653625,102.34,False
20251031,101620,653062.8340101868,6834364.733433393,112.30,False
20251031,19361,633160.7702753006,6834775.410426327,163.89,False
20251031,131208,664142.9770621881,6834502.109349538,128.02,False
20251031,80484,668811.9188954814,6834475.221954243,136.57,False
20251031,182931,653454.8839422411,6834732.168495163,102.78,False
20251031,50606,657980.3051282126,6834697.741407279,107.85,False
20251031,57499,660109.9240531661,6834682.7578184195,129.82,False
20251031,108994,661558.9961514185,6834668.694614864,52.18,False
20251031,129215,639080.5396008836,6834895.741618602,144.80,False
20251031,176769,648069.7403405221,6834808.6027562935,103.61,False
20251031,129965,653393.7003222568,6834763.540019443,101.26,False
20251031,46178,661440.3656823786,6834734.681700165,71.37,False
20251031,135486,644937.3989054392,6834899.155525621,110.88,False
20251031,168322,649667.4580169133,6834856.332298292,113.84,False
20251031,174845,660399.3600864628,6834831.176307823,97.11,False
20251031,106135,659558.3290014719,6834871.854387835,114.07,False
20251031,90835,661197.1068006215,6834860.109360689,65.60,False
20251031,155643,661790.2667096711,6834856.775136592,53.57,False
20251031,6611,644161.0747954741,6835091.84575241,120.35,False
20251031,161244,654132.8138980002,6835004.724740761,106.53,False
20251031,178414,662057.0653925337,6834947.67491911,52.15,False
