20251031,151193,856166.6038499204,6485278.91174581,434.15,False
20251031,94193,838384.3870826814,6485039.631644072,162.84,False
20251031,187210,851929.2867642671,6485358.270730756,423.52,False
20251031,94313,837016.1502123065,6485039.954643902,160.33,False
20251031,94192,838641.4076711189,6485199.681993777,179.19,False
20251031,131909,871476.1696321347,6486210.017014207,564.14,False
20251031,24831,871475.3125440162,6486240.853492493,559.14,False
20251031,184030,841869.2836919619,6485550.761916691,257.35,False
20251031,112513,815495.5225599178,6485031.590745664,477.50,False
20251031,7498,810436.0623380493,6485031.527065498,522.62,False
20251031,187360,808026.0203340764,6485019.717979412,526.50,False
20251031,114425,810044.2332964827,6485086.233436691,521.44,False
20251031,191506,819074.2066863858,6485253.8821577085,592.52,False
20251031,94145,837046.5488870966,6485626.893648802,175.28,False
20251031,73378,809218.8219841756,6485102.42160669,516.91,False
20251031,27645,808544.2796959756,6485183.078439891,510.97,False
20251031,177045,817870.8013739288,6485385.814151466,425.49,False
20251031,49393,838215.1649836537,6485807.242019502,155.30,False
20251031,193441,807870.2955060927,6485232.96534365,542.13,False
20251031,182567,817551.2317325448,6485409.803968253,423.72,False
20251031,56765,808134.6622918824,6485331.25345734,529.23,False
20251031,73258,810494.5557467171,6485402.814019722,519.81,False
20251031,106906,816071.7513280351,6485566.918116092,404.52,False
20251031,115256,819392.6401809771,6485630.2851637965,589.19,False
20251031,179548,808582.2650477103,6485492.27817661,523.30,False
20251031,187998,809233.4303240364,6485503.771806784,504.62,False
20251031,173652,817655.055679198,6485658.6146164,417.08,False
20251031,150861,859694.4759241706,6486603.557439154,372.47,False
20251031,53197,813834.3941372326,6485617.79526104,556.29,False
20251031,127604,808581.1794720035,6485553.965341903,523.85,False
20251031,179544,808710.324444558,6485617.945684815,521.72,False
20251031,88368,809687.0520081164,6485635.232171042,502.81,False
20251031,73384,808753.1909607219,6485649.5542529095,526.66,False
20251031,108290,859712.1855471671,6486758.309372227,367.86,False
20251031,166916,807926.2578960294,6485696.5232811505,521.09,False
20251031,103148,811139.61895143,6485753.786359449,528.42,False
20251031,134536,807797.7935591938,6485719.6671605855,512.87,False
20251031,59971,808425.4480546373,6485767.198543362,519.38,False
20251031,38560,838332.9437873157,6486365.291643287,173.31,False
20251031,22426,859860.0972364193,6486916.434127931,403.80,False
20251031,173915,807077.6214213572,6485867.071811947,495.47,False
20251031,169708,809595.3009052856,6485911.280683435,499.20,False
20251031,156189,818387.4853150548,6486070.548009786,457.40,False
20251031,132616,809853.1062121532,6485951.972916146,545.69,False
20251031,98572,809702.7243059974,6485974.896268658,519.59,False
20251031,94541,817948.9005306913,6486188.742713079,399.91,False
20251031,90266,807747.7580003385,6486033.00384464,504.20,False
20251031,79449,808095.015864962,6486039.078257261,488.99,False
20251031,176795,813108.5125737076,6486128.955728915,651.18,False
20251031,161047,838565.4361403341,6486648.214312481,172.28,False
20251031,34304,840821.6749540541,6486730.162463457,343.54,False
20251031,77681,807811.7908962636,6486095.82856291,514.29,False
20251031,170123,817575.2,6486275.0,416.95,False
20251031,162211,866273.387940557,6487456.283509908,503.23,False
20251031,192991,808331.0474787867,6486197.483653585,506.59,False
20251031,16472,819029.0001745393,6486486.255358873,433.89,False
20251031,4799,820092.0945769816,6486507.77694367,401.38,False
20251031,185883,816987.5298841721,6486509.830529029,437.91,False
20251031,16810,817008.6468389101,6486541.084888942,430.19,False
20251031,19710,811168.5771662387,6486556.494976365,561.40,False
20251031,174948,818049.3789907919,6486776.5937529635,402.99,False
20251031,94543,818133.0060941792,6486778.490917941,399.90,False
20251031,121682,817459.539934634,6486795.092547431,397.14,False
20251031,94252,840006.1302956133,6487267.01221304,189.57,False
20251031,57170,814463.7987386049,6486801.878168233,618.84,False
20251031,184203,809016.2782282729,6486734.057278989,564.89,False
20251031,183708,809558.6889101616,6486743.546408059,629.86,False
20251031,185124,809470.9076235685,6486803.814571252,608.07,False
20251031,134099,820104.1883785711,6487001.679013407,417.79,False
20251031,60872,863436.2066922797,6487997.638296621,430.47,False
20251031,165064,811878.5820752467,6486908.717632067,526.68,False
20251031,186510,819951.0873052641,6487060.408281447,408.75,False
20251031,136455,810614.0,6486949.2,537.22,False
20251031,166917,807840.6391287713,6486929.364611763,545.16,False
20251031,136457,810618.288768967,6486978.548920028,537.22,False
20251031,136456,810617.0057742492,6487009.406035205,537.22,False
20251031,98901,840237.1092134955,6487611.678268593,185.73,False
20251031,4776,809362.776816578,6487007.290726631,589.43,False
20251031,154476,846745.718274417,6487793.952440015,383.89,False
20251031,85035,815672.6860358863,6487163.818881843,464.54,False
20251031,189666,818644.93118559,6487251.125705748,392.16,False
20251031,91195,818775.1272114689,6487253.631327154,389.30,False
20251031,105002,850215.7818454065,6487939.204352246,423.73,False
20251031,27711,818340.5485322623,6487276.132564564,402.25,False
20251031,120277,814564.283546412,6487235.6942399945,579.34,False
20251031,126247,817818.5877795356,6487327.848597827,396.74,False
20251031,111624,843140.3410140668,6487863.510081382,223.54,False
20251031,77602,819500.6639342043,6487388.5655745845,434.60,False
20251031,157289,819531.6034576641,6487422.555616609,437.60,False
20251031,154713,868566.4707203291,6488567.758391821,525.16,False
20251031,138647,807750.06624947,6487296.447979831,550.70,False
20251031,49098,819138.6540470292,6487538.328369966,386.00,False
20251031,128766,844568.0141910084,6488081.949252712,385.90,False
20251031,148263,844611.4070261176,6488082.9665413,391.20,False
20251031,77598,813670.0599630128,6487465.9790339125,573.21,False
20251031,9727,817942.5700844467,6487545.469068609,400.09,False
20251031,131421,808743.9014059675,6487408.017861766,561.72,False
20251031,62920,857367.0072305318,6488456.964937325,366.26,False
20251031,18819,812170.3879873068,6487527.671317187,522.75,False
20251031,24665,807505.4554554871,6487478.867638236,596.31,False
20251031,170858,818722.7615330357,6487687.271705506,371.95,False
20251031,98907,839183.7679337795,6488112.3737090845,175.78,False
20251031,30702,841374.3797036491,6488193.055508688,316.53,False
20251031,28624,841503.8482495602,6488226.8810454,322.65,False
20251031,23214,867664.409442143,6489006.063224032,518.74,False
20251031,77684,811688.209229201,6487830.824000453,531.99,False
20251031,187550,812707.993766,6487849.419160477,528.67,False
20251031,98900,841260.2483391196,6488437.291289311,157.52,False
20251031,93914,859916.6193235628,6488923.713063676,374.18,False
20251031,99162,812069.5,6487895.7,527.60,False
20251031,193055,819931.2955696747,6488078.2093352135,377.47,False
20251031,154317,810123.2591864008,6487956.994128369,562.22,False
20251031,103672,807907.0,6487947.4,474.83,False
20251031,103673,807931.3297828253,6487949.099913017,475.63,False
20251031,99530,821621.7881324533,6488203.876506393,412.23,False
20251031,98899,841668.2054730752,6488631.787555322,167.18,False
20251031,63274,859955.2067419933,6489109.865700588,391.51,False
20251031,103953,838542.1030608542,6488653.335432163,392.21,False
20251031,118341,808211.2245623476,6488077.416335945,495.02,False
20251031,47672,808254.617430249,6488078.17782938,489.12,False
20251031,36392,860234.8090400515,6489209.7007741155,373.99,False
20251031,146963,873944.0314477368,6489581.187241509,556.24,False
20251031,108944,817019.2787159609,6488269.101699228,505.89,False
20251031,178698,819557.6727660244,6488317.787811012,356.63,False
20251031,91417,840211.1650894093,6488752.7697236445,168.76,False
20251031,12314,817277.8682071095,6488366.575104465,469.79,False
20251031,162981,821399.3640106982,6488477.182408869,366.13,False
20251031,174923,819749.9386085862,6488475.788378153,362.06,False
20251031,16160,824240.7784748594,6488564.624677912,495.68,False
20251031,178437,818207.8139517372,6488538.598910265,396.10,False
20251031,189809,813106.0990245808,6488628.042969875,557.91,False
20251031,174149,816360.2578673299,6488688.585014326,543.13,False
20251031,96358,821263.1290526451,6488783.044252053,346.39,False
20251031,167333,820980.5024718273,6488808.347402864,338.93,False
20251031,171158,822540.6181507467,6488931.714197065,403.84,False
20251031,138291,828571.3321305475,6489054.503067553,611.12,False
20251031,152782,864903.836832283,6489949.980515082,490.69,False
20251031,91234,842735.0803988713,6489427.800998022,176.93,False
20251031,2966,871670.1100890681,6490165.523663211,471.53,False
20251031,107286,871887.0008793056,6490171.566567767,477.57,False
20251031,157749,809998.8201165284,6488849.515016024,617.08,False
20251031,145856,811277.6340381139,6488934.164834685,645.56,False
20251031,177599,819086.578786968,6489110.877145948,412.59,False
20251031,146687,865698.0720973808,6490279.867630163,472.62,False
20251031,191869,842943.4175226823,6489802.905312698,180.60,False
20251031,122756,875411.7621500568,6490641.170667169,543.36,False
20251031,121273,875301.5713885697,6490699.757775736,542.14,False
20251031,11319,849186.4372228583,6490105.087331181,305.06,False
20251031,181959,823804.4266450506,6489759.172833623,377.71,False
20251031,98905,843519.7240580774,6490217.428324481,163.48,False
20251031,65783,859933.6982895244,6490775.6726583345,315.98,False
20251031,120954,866998.2,6490962.1,381.79,False
20251031,103271,843645.54617278,6490405.497979799,186.97,False
20251031,91416,842517.0421041731,6490410.164303194,172.21,False
20251031,161725,868583.255029772,6491129.578297516,438.53,False
