date,line,tile_id,lon,lat,height,nature_id
20251031,180811,0630_6877,2.04694444,48.98666667,148.58,48
20251031,29105,0677_6890,2.69027778,49.10444444,135.56,23
20251031,77930,0650_6854,2.32555556,48.77750000,76.37,23
20251031,123659,0636_6862,2.13222222,48.85472222,133.65,23
20251031,39171,0649_6881,2.30472222,49.02500000,146.90,48
20251031,64508,0675_6885,2.66416667,49.06277778,208.39,26
20251031,55286,0661_6838,2.48222222,48.63250000,127.36,4
20251031,88354,0638_6839,2.16361111,48.64416667,195.85,23
20251031,101226,0646_6868,2.26583333,48.90416667,63.62,23
20251031,73131,0664_6862,2.51444444,48.85666667,67.01,26
20251031,57726,0663_6882,2.50694444,49.02944444,124.54,23
20251031,131469,0654_6851,2.38666667,48.75277778,108.19,26
20251031,150050,0624_6855,1.97000000,48.78333333,201.40,26
20251031,161234,0645_6848,2.25527778,48.72361111,107.54,42
20251031,161440,0684_6890,2.79388889,49.10250000,150.68,23
20251031,136988,0667_6874,2.55250000,48.96333333,95.53,48
20251031,125502,0654_6871,2.38527778,48.93472222,64.00,26
20251031,80484,0668_6835,2.57694444,48.60972222,136.57,23
20251031,84200,0630_6872,2.05194444,48.93555556,61.07,23
20251031,178368,0652_6846,2.35083333,48.70722222,107.48,26
20251031,31485,0635_6880,2.12138889,49.01222222,76.28,26
20251031,78940,0668_6875,2.57444444,48.96666667,97.42,4
20251031,118091,0661_6835,2.47222222,48.61388889,64.97,23
20251031,181209,0669_6866,2.57777778,48.88472222,49.09,12
20251031,70291,0680_6893,2.73916667,49.13277778,140.90,4
20251031,175636,0662_6872,2.48777778,48.94666667,68.93,26
20251031,115968,0639_6862,2.17694444,48.84722222,185.99,48
20251031,150766,0652_6849,2.35750000,48.73888889,118.38,26
20251031,112680,0680_6880,2.72833333,49.01583333,120.35,23
20251031,96331,0619_6877,1.89555556,48.98694444,48.66,23
20251031,40112,0642_6858,2.21472222,48.81861111,143.14,48
20251031,37475,0657_6870,2.41527778,48.92805556,76.77,23
20251031,135494,0660_6876,2.46638889,48.98083333,93.26,26
20251031,170919,0629_6887,2.03166667,49.07444444,78.46,23
20251031,39174,0665_6878,2.52305556,48.99527778,113.49,26
20251031,62007,0624_6846,1.97805556,48.70583333,198.14,23
20251031,65498,0683_6867,2.77083333,48.90055556,79.90,23
20251031,173106,0652_6855,2.34833333,48.78805556,152.22,26
20251031,15231,0664_6876,2.51166667,48.97972222,110.76,26
