date,line,tile_id,lon,lat,height,nature_id
20251031,131017,0659_6880,2.44805556,49.01472222,124.71,23
20251031,178974,0618_6896,1.88305556,49.15444444,141.58,23
20251031,156953,0623_6878,1.95611111,48.99416667,62.27,23
20251031,185519,0649_6843,2.31666667,48.68500000,63.64,26
20251031,161180,0634_6883,2.10222222,49.04194444,59.89,26
20251031,15983,0647_6847,2.28000000,48.71361111,130.10,23
20251031,175021,0669_6855,2.58944444,48.79305556,130.93,26
20251031,43302,0650_6844,2.32361111,48.69027778,128.07,23
20251031,36901,0618_6859,1.89416667,48.82500000,167.20,23
20251031,101285,0627_6871,2.01416667,48.92861111,46.34,23
20251031,151692,0646_6860,2.27000000,48.83027778,64.36,26
20251031,84869,0669_6860,2.58750000,48.83388889,129.39,23
20251031,51960,0669_6856,2.57805556,48.80250000,140.05,26
20251031,156337,0661_6851,2.47000000,48.75000000,70.13,23
20251031,14058,0678_6861,2.70388889,48.84555556,152.00,4
20251031,189102,0623_6852,1.95833333,48.75944444,195.16,42
20251031,84491,0668_6902,2.57388889,49.20944444,96.60,23
20251031,65095,0681_6845,2.74444444,48.69611111,129.08,23
20251031,133435,0646_6842,2.27083333,48.66777778,143.40,23
20251031,126866,0661_6873,2.47666667,48.94833333,68.75,26
20251031,173504,0641_6841,2.20444444,48.66555556,188.82,23
20251031,126049,0652_6866,2.35638889,48.89111111,59.37,23
20251031,155372,0668_6869,2.57250000,48.91888889,115.32,26
20251031,133797,0642_6856,2.21583333,48.79972222,181.80,26
20251031,164832,0627_6869,2.00500000,48.90972222,161.97,23
20251031,54809,0665_6901,2.52055556,49.20694444,85.69,26
20251031,108702,0667_6845,2.55194444,48.69972222,120.65,48
20251031,172857,0661_6849,2.47861111,48.73777778,112.57,26
20251031,119449,0629_6873,2.03250000,48.95222222,80.26,23
20251031,189089,0630_6875,2.05722222,48.96500000,47.45,23
20251031,104299,0679_6884,2.71583333,49.05527778,127.90,23
20251031,143107,0627_6881,2.01416667,49.02166667,142.05,23
20251031,155125,0623_6852,1.95638889,48.75888889,197.23,23
20251031,185180,0666_6882,2.53750000,49.02944444,135.00,23
20251031,6020,0662_6864,2.48555556,48.86972222,88.55,23
20251031,184216,0653_6878,2.35972222,48.99916667,111.04,26
20251031,159254,0670_6880,2.59055556,49.01250000,123.63,26
20251031,168748,0664_6872,2.51277778,48.94361111,77.12,26
20251031,114179,0635_6868,2.11777778,48.90694444,50.37,26
20251031,126094,0641_6861,2.20638889,48.83916667,96.08,42
20251031,95637,0631_6855,2.07305556,48.78388889,188.26,26
20251031,168481,0645_6862,2.26111111,48.85361111,77.57,26
20251031,78061,0666_6846,2.54527778,48.71250000,117.76,23
20251031,46085,0628_6869,2.02916667,48.90916667,103.59,26
20251031,151982,0625_6857,1.98055556,48.80222222,181.92,26
20251031,82920,0664_6859,2.52027778,48.82694444,106.40,26
20251031,3983,0666_6873,2.53833333,48.95583333,133.24,4
20251031,156365,0642_6893,2.21472222,49.12583333,57.69,23
20251031,136617,0680_6862,2.73333333,48.84916667,143.76,26
20251031,125137,0644_6856,2.23888889,48.79861111,141.66,26
20251031,164539,0656_6892,2.40277778,49.11861111,106.94,48
20251031,64465,0677_6853,2.69111111,48.76833333,140.95,23
20251031,97523,0660_6898,2.46500000,49.17277778,84.83,26
20251031,49873,0656_6852,2.40277778,48.76527778,84.70,26
20251031,50520,0672_6839,2.62277778,48.64750000,125.11,23
20251031,62933,0644_6875,2.24333333,48.96805556,212.66,23
20251031,176107,0663_6836,2.50416667,48.61722222,118.05,23
20251031,150462,0620_6903,1.90555556,49.22166667,153.97,23
20251031,81796,0658_6868,2.42916667,48.90361111,72.33,24
