date,line,tile_id,lon,lat,height,nature_id
20251031,193656,0666_6885,2.53722222,49.06083333,148.26,26
20251031,177688,0653_6846,2.37166667,48.71138889,99.68,23
20251031,111000,0624_6860,1.97777778,48.82972222,160.53,26
20251031,123931,0626_6878,1.98944444,48.99500000,116.07,23
20251031,109988,0617_6866,1.87527778,48.88083333,69.42,23
20251031,154404,0666_6841,2.54750000,48.66777778,95.35,23
20251031,34802,0647_6891,2.27750000,49.11055556,111.73,23
20251031,56701,0653_6848,2.36277778,48.72944444,111.57,23
20251031,101598,0626_6878,1.99277778,48.99083333,78.76,48
20251031,149930,0641_6869,2.20555556,48.91833333,61.83,26
20251031,46854,0649_6871,2.31277778,48.93083333,55.13,23
20251031,98575,0661_6835,2.48333333,48.60611111,73.32,23
20251031,163503,0679_6843,2.72333333,48.68638889,159.97,23
20251031,171592,0651_6848,2.33888889,48.72222222,119.71,23
20251031,56759,0651_6852,2.34555556,48.76277778,111.85,23
20251031,46867,0639_6879,2.17750000,49.00000000,121.65,23
20251031,103876,0652_6837,2.36055556,48.62333333,112.69,12
20251031,128178,0645_6873,2.25666667,48.94777778,60.83,23
20251031,18924,0642_6848,2.22277778,48.72388889,186.37,23
20251031,126488,0673_6876,2.64055556,48.97500000,101.34,42
20251031,43149,0650_6855,2.32500000,48.78444444,80.91,23
20251031,155203,0649_6883,2.31444444,49.03694444,145.78,48
20251031,149912,0668_6860,2.56777778,48.83472222,118.65,23
20251031,130229,0661_6848,2.47277778,48.72472222,111.73,26
20251031,191218,0642_6892,2.21611111,49.12500000,51.04,23
20251031,132006,0650_6854,2.32444444,48.77833333,76.34,26
20251031,20778,0635_6855,2.12472222,48.78833333,218.14,4
20251031,182357,0656_6876,2.40750000,48.97555556,92.65,26
20251031,97517,0645_6869,2.25722222,48.91388889,49.01,48
20251031,532,0629_6849,2.03805556,48.73111111,175.28,24
20251031,78475,0673_6868,2.63861111,48.91055556,113.35,26
20251031,27608,0663_6889,2.49694444,49.09111111,148.37,23
20251031,120430,0650_6851,2.32694444,48.74888889,92.89,26
20251031,131601,0657_6873,2.42166667,48.95277778,76.13,26
20251031,97930,0649_6860,2.30638889,48.82944444,79.12,26
20251031,82146,0616_6837,1.86972222,48.62638889,197.79,48
20251031,22807,0668_6882,2.56972222,49.03555556,150.84,26
20251031,45659,0659_6871,2.44694444,48.93277778,66.22,26
20251031,37463,0661_6835,2.48416667,48.60666667,73.19,23
20251031,182931,0653_6835,2.36861111,48.61111111,102.78,48
20251031,180492,0674_6877,2.65305556,48.98361111,106.41,26
20251031,104298,0633_6884,2.09555556,49.04611111,36.80,12
20251031,89380,0661_6882,2.47472222,49.03000000,125.69,4
20251031,134783,0656_6871,2.41222222,48.93388889,66.45,26
20251031,184199,0655_6892,2.38916667,49.11861111,117.45,23
20251031,166563,0671_6854,2.61166667,48.77888889,128.64,23
20251031,91664,0663_6849,2.49722222,48.73416667,118.95,26
20251031,48383,0651_6867,2.34138889,48.90111111,53.92,12
20251031,72172,0660_6853,2.45888889,48.76722222,67.48,26
20251031,99021,0653_6889,2.35722222,49.09027778,151.16,23
20251031,78058,0631_6853,2.06388889,48.76861111,184.51,26
20251031,178769,0653_6841,2.36944444,48.66500000,113.54,26
20251031,5067,0624_6852,1.97527778,48.76250000,179.76,26
20251031,39680,0658_6872,2.43666667,48.93972222,73.40,26
20251031,187756,0658_6851,2.43138889,48.75416667,64.16,23
20251031,84411,0631_6861,2.06666667,48.83944444,161.21,26
20251031,97612,0671_6868,2.60666667,48.90722222,97.23,26
20251031,46050,0619_6849,1.90777778,48.73583333,188.15,26
20251031,55419,0617_6842,1.87805556,48.66777778,200.35,23
20251031,163586,0668_6872,2.57500000,48.94694444,103.37,23
20251031,13855,0634_6886,2.10861111,49.06861111,119.24,23
20251031,7819,0656_6883,2.40083333,49.04138889,101.54,42
20251031,131760,0666_6860,2.54805556,48.83694444,134.71,23
20251031,99012,0667_6856,2.56000000,48.80055556,127.85,26
20251031,119682,0682_6860,2.75527778,48.83250000,159.72,26
20251031,60023,0672_6871,2.63027778,48.93666667,114.44,26
20251031,23645,0685_6868,2.80416667,48.90888889,138.53,26
20251031,24243,0662_6857,2.49388889,48.80666667,85.57,42
20251031,168608,0645_6855,2.25277778,48.78972222,179.49,42
20251031,180818,0659_6876,2.45277778,48.98166667,76.75,23
20251031,88218,0662_6868,2.48777778,48.90527778,81.65,26
20251031,47924,0664_6876,2.51833333,48.97750000,105.82,23
20251031,183101,0646_6837,2.28027778,48.62888889,95.71,48
20251031,5486,0659_6871,2.44611111,48.93000000,65.50,26
20251031,165702,0634_6888,2.10777778,49.08083333,141.43,4
20251031,38663,0622_6896,1.93194444,49.15444444,131.12,4
20251031,61012,0664_6847,2.52194444,48.71944444,121.61,23
20251031,188846,0623_6856,1.96250000,48.79694444,202.03,23
20251031,39164,0658_6858,2.42972222,48.82027778,91.68,4
20251031,97404,0665_6861,2.52638889,48.84555556,69.48,26
20251031,138883,0631_6902,2.05777778,49.21055556,120.45,23
20251031,180632,0632_6858,2.07750000,48.81388889,151.42,26
20251031,129717,0666_6884,2.54333333,49.04722222,142.89,23
20251031,178448,0642_6872,2.21194444,48.93777778,79.96,26
20251031,173409,0644_6853,2.24166667,48.77416667,193.96,12
20251031,185887,0658_6872,2.43638889,48.93805556,79.02,23
20251031,49373,0671_6853,2.61861111,48.77444444,141.55,26
20251031,126341,0647_6895,2.28305556,49.14944444,62.50,23
20251031,38384,0624_6842,1.96805556,48.66555556,245.47,4
20251031,57005,0638_6886,2.16000000,49.06750000,56.09,48
20251031,85080,0651_6838,2.34166667,48.63416667,112.67,26
20251031,37736,0645_6836,2.26055556,48.61833333,116.37,26
20251031,140801,0651_6849,2.33888889,48.73527778,109.82,26
20251031,94938,0632_6884,2.08000000,49.04472222,84.02,26
20251031,97630,0618_6861,1.88305556,48.83638889,125.25,23
20251031,19454,0630_6846,2.05555556,48.70583333,117.18,23
20251031,164035,0644_6876,2.23583333,48.97805556,93.14,23
20251031,125671,0630_6855,2.05944444,48.78888889,187.81,23
20251031,157231,0651_6886,2.33611111,49.06333333,157.38,26
20251031,173812,0621_6856,1.93027778,48.79861111,173.15,42
