date,line,tile_id,lon,lat,height,nature_id
20251031,46857,0666_6889,2.54277778,49.09333333,194.11,4
20251031,148654,0652_6879,2.34500000,49.00388889,131.35,26
20251031,189234,0685_6856,2.79833333,48.79888889,156.63,23
20251031,126089,0629_6884,2.03527778,49.04972222,107.45,23
20251031,178034,0652_6885,2.35361111,49.05916667,151.16,23
20251031,97926,0629_6875,2.03055556,48.97000000,68.95,23
20251031,74560,0635_6886,2.11333333,49.06305556,135.49,23
20251031,131206,0658_6879,2.42916667,49.00250000,106.95,23
20251031,162405,0648_6896,2.29166667,49.15527778,58.83,26
20251031,146794,0620_6852,1.92333333,48.76000000,198.18,26
20251031,94611,0673_6888,2.63972222,49.08583333,145.84,23
20251031,127784,0638_6852,2.16305556,48.76472222,110.91,23
20251031,189162,0676_6863,2.67472222,48.85805556,77.73,26
20251031,88609,0627_6901,2.00583333,49.19611111,196.37,4
20251031,147575,0663_6836,2.50333333,48.61583333,118.82,26
20251031,38511,0666_6855,2.54666667,48.79027778,159.28,4
20251031,189942,0632_6866,2.07722222,48.88694444,102.54,26
20251031,160864,0663_6865,2.50027778,48.87777778,132.42,26
20251031,39161,0661_6872,2.48027778,48.93861111,71.49,26
20251031,181207,0669_6861,2.57944444,48.84777778,92.82,12
20251031,106658,0641_6859,2.19944444,48.82222222,105.20,12
20251031,36473,0673_6888,2.63500000,49.08444444,153.21,23
20251031,185504,0618_6878,1.89166667,48.99222222,56.59,23
20251031,87282,0646_6856,2.27666667,48.79583333,189.07,23
20251031,148021,0629_6881,2.03444444,49.02444444,81.58,23
20251031,69973,0674_6847,2.65194444,48.72166667,151.88,4
20251031,155813,0662_6869,2.48944444,48.91583333,82.60,23
20251031,73579,0646_6873,2.27555556,48.95472222,98.92,26
20251031,131598,0655_6877,2.39305556,48.98638889,87.62,26
20251031,42361,0643_6853,2.22972222,48.76777778,164.12,23
20251031,115962,0668_6893,2.57138889,49.13583333,100.88,48
20251031,126085,0635_6874,2.12444444,48.95750000,73.68,23
20251031,151685,0654_6850,2.38361111,48.74583333,113.56,23
20251031,51822,0667_6860,2.55305556,48.83055556,121.65,23
20251031,131208,0664_6835,2.51361111,48.60972222,128.02,26
20251031,20620,0632_6866,2.08444444,48.88944444,107.73,23
20251031,187937,0616_6874,1.86361111,48.95583333,135.18,26
20251031,102784,0653_6891,2.36666667,49.11583333,145.04,23
20251031,14912,0629_6876,2.04333333,48.97277778,90.37,23
20251031,97040,0655_6864,2.39944444,48.87388889,192.06,4
20251031,153402,0660_6884,2.46361111,49.04638889,122.70,23
20251031,50626,0656_6891,2.39972222,49.11416667,141.07,26
20251031,193687,0639_6846,2.17833333,48.71083333,176.49,23
20251031,130476,0675_6872,2.67166667,48.94527778,96.13,26
20251031,32089,0667_6888,2.54972222,49.08583333,207.14,23
20251031,89666,0656_6836,2.41527778,48.61555556,111.56,26
20251031,93331,0662_6883,2.49111111,49.04194444,128.88,23
20251031,178670,0685_6850,2.80527778,48.74722222,142.30,23
20251031,170754,0649_6883,2.31416667,49.03611111,134.21,48
20251031,3027,0636_6838,2.14388889,48.63027778,209.75,23
20251031,168322,0649_6835,2.31722222,48.61194444,113.84,26
20251031,126053,0660_6881,2.46250000,49.02361111,110.25,23
20251031,114691,0649_6860,2.30583333,48.82916667,86.16,23
20251031,42725,0650_6881,2.31833333,49.01972222,198.37,26
20251031,44278,0618_6846,1.89500000,48.70194444,173.36,23
20251031,128015,0664_6871,2.51305556,48.93194444,72.58,42
20251031,100954,0647_6842,2.28166667,48.66805556,116.14,26
20251031,192847,0638_6846,2.15916667,48.70861111,187.37,12
20251031,153478,0653_6834,2.36583333,48.60138889,111.67,26
20251031,5169,0653_6865,2.36166667,48.88027778,59.97,42
20251031,95922,0642_6902,2.20416667,49.20861111,140.90,4
20251031,131588,0661_6877,2.46805556,48.98361111,95.02,48
20251031,133847,0644_6837,2.24027778,48.62555556,198.40,23
20251031,117887,0654_6839,2.38166667,48.64750000,106.93,26
20251031,140105,0640_6878,2.18750000,48.99638889,100.11,26
20251031,4724,0659_6873,2.44416667,48.95444444,59.49,23
20251031,135364,0665_6876,2.52888889,48.97555556,85.72,23
20251031,181136,0641_6882,2.19472222,49.02777778,100.21,26
20251031,57919,0670_6890,2.59166667,49.10305556,139.32,26
20251031,89926,0656_6865,2.40638889,48.87472222,163.58,23
20251031,101034,0636_6852,2.13583333,48.76138889,187.07,23
20251031,101490,0683_6868,2.77222222,48.90305556,79.42,23
20251031,169738,0671_6845,2.60638889,48.70222222,114.60,23
20251031,193890,0680_6841,2.72972222,48.66722222,128.95,23
20251031,45652,0653_6874,2.36250000,48.95722222,57.22,23
20251031,32388,0634_6861,2.10388889,48.84305556,209.86,23
20251031,42715,0652_6880,2.35111111,49.01777778,126.68,23
20251031,14003,0653_6874,2.36666667,48.96055556,84.25,26
20251031,62561,0654_6836,2.38694444,48.61611111,110.35,23
20251031,154811,0675_6868,2.66083333,48.90750000,96.14,23
20251031,77121,0653_6851,2.36694444,48.75472222,110.96,26
20251031,149964,0648_6837,2.29750000,48.62972222,74.67,23
20251031,163437,0651_6842,2.33666667,48.67000000,67.72,23
20251031,94139,0674_6845,2.65805556,48.70444444,134.23,23
20251031,129965,0653_6835,2.36777778,48.61138889,101.26,26
20251031,49146,0626_6835,2.00500000,48.60250000,135.39,23
20251031,138072,0685_6863,2.80805556,48.86277778,157.83,23
20251031,32171,0637_6860,2.14500000,48.83472222,248.31,4
20251031,190740,0644_6893,2.24194444,49.13361111,55.79,48
20251031,74740,0651_6841,2.33750000,48.66083333,101.68,26
20251031,128180,0632_6878,2.07583333,48.99194444,63.43,23
20251031,49719,0655_6868,2.39416667,48.90916667,98.37,23
20251031,74561,0634_6882,2.10888889,49.02944444,70.99,26
20251031,159755,0646_6837,2.28055556,48.62833333,94.96,23
20251031,166263,0648_6859,2.29972222,48.82694444,100.33,26
20251031,96496,0640_6844,2.18916667,48.68583333,168.41,23
20251031,97982,0641_6887,2.20500000,49.07694444,68.22,23
20251031,63581,0654_6836,2.38611111,48.61527778,109.83,26
20251031,3198,0675_6860,2.65972222,48.83222222,110.98,26
20251031,134220,0673_6876,2.63416667,48.97916667,104.55,23
