date,line,tile_id,lon,lat,height,nature_id
20251031,106647,0640_6841,2.19111111,48.66361111,137.90,23
20251031,176677,0650_6836,2.32833333,48.61888889,105.70,23
20251031,21762,0629_6881,2.03500000,49.02388889,80.01,26
20251031,164478,0621_6866,1.93000000,48.88500000,149.43,23
20251031,71759,0666_6846,2.54000000,48.70833333,116.20,48
20251031,159809,0661_6882,2.47611111,49.03027778,132.39,4
20251031,192628,0642_6880,2.20805556,49.01611111,89.24,26
20251031,161244,0654_6836,2.37777778,48.61361111,106.53,26
20251031,193384,0647_6853,2.29111111,48.77250000,81.55,42
20251031,175178,0616_6886,1.86055556,49.06388889,188.92,23
20251031,128105,0639_6871,2.17638889,48.93361111,70.16,26
20251031,102525,0624_6856,1.97111111,48.79777778,183.43,12
20251031,168365,0674_6861,2.64833333,48.84611111,132.93,26
20251031,142500,0641_6869,2.19555556,48.91500000,50.31,23
20251031,155055,0668_6854,2.57222222,48.77972222,128.64,26
20251031,15141,0658_6895,2.43000000,49.15111111,61.17,26
20251031,77375,0677_6875,2.68694444,48.96805556,93.68,23
20251031,165643,0684_6838,2.78638889,48.63361111,126.96,23
20251031,96794,0650_6885,2.32361111,49.06250000,128.91,26
20251031,62640,0659_6853,2.44388889,48.77111111,64.33,26
20251031,112235,0666_6856,2.54111111,48.79750000,120.36,26
20251031,99533,0647_6847,2.28277778,48.71444444,122.00,23
20251031,33705,0626_6870,2.00166667,48.92388889,100.49,26
20251031,57499,0660_6835,2.45888889,48.61111111,129.82,4
20251031,24266,0644_6893,2.24250000,49.13361111,53.29,48
20251031,113624,0634_6849,2.11083333,48.73138889,174.27,23
20251031,108544,0663_6876,2.49972222,48.97805556,100.85,26
20251031,52062,0634_6877,2.11138889,48.98583333,60.61,23
20251031,76952,0661_6852,2.48222222,48.76250000,70.36,26
20251031,43612,0667_6854,2.56027778,48.77888889,159.30,33
20251031,70089,0682_6889,2.75472222,49.09750000,143.71,23
20251031,102015,0639_6877,2.17305556,48.98388889,76.64,48
20251031,124163,0621_6848,1.92722222,48.72083333,140.49,26
20251031,171952,0676_6848,2.67666667,48.72944444,145.12,23
20251031,99291,0623_6860,1.95527778,48.82972222,139.86,26
20251031,127639,0659_6892,2.44083333,49.12472222,145.32,23
20251031,164610,0670_6855,2.59333333,48.79277778,132.68,48
20251031,164893,0668_6841,2.57861111,48.66333333,123.04,48
20251031,4639,0669_6872,2.58138889,48.94222222,89.52,26
20251031,111662,0632_6876,2.07777778,48.97527778,48.94,23
20251031,25828,0635_6899,2.11472222,49.18527778,140.03,23
20251031,52271,0642_6851,2.21833333,48.74833333,118.06,23
20251031,118749,0620_6850,1.92138889,48.74083333,193.97,26
20251031,114469,0667_6879,2.54916667,49.00194444,125.30,26
20251031,126058,0670_6873,2.60305556,48.95333333,81.87,23
20251031,97999,0633_6882,2.09055556,49.03000000,52.04,23
20251031,49147,0632_6877,2.07861111,48.98111111,47.20,23
20251031,34481,0622_6857,1.94944444,48.80166667,192.26,26
20251031,49722,0663_6875,2.50222222,48.97305556,88.97,26
20251031,179999,0644_6853,2.24277778,48.77305556,174.07,42
20251031,62539,0659_6873,2.44805556,48.95388889,97.39,23
20251031,138058,0638_6846,2.16583333,48.71000000,174.46,23
20251031,176769,0648_6835,2.29555556,48.61138889,103.61,26
20251031,191949,0627_6857,2.00722222,48.80166667,191.20,26
